File,Line,Pattern,Match,Context
InfusedNecklace.java,13,R_drawable_variable,R.drawable.infused_necklace,this.idImage = R.drawable.infused_necklace;
InfusionOfWisdom.java,12,R_drawable_variable,R.drawable.infusion_of_wisdom,this.idImage = R.drawable.infusion_of_wisdom;
InsectEgg.java,13,R_drawable_variable,R.drawable.egg_insect,this.idImage = R.drawable.egg_insect;
Intercession.java,12,R_drawable_variable,R.drawable.intercession,this.idImage = R.drawable.intercession;
Intercession.java,19,R_drawable_variable,R.drawable.consume_intercession,return R.drawable.consume_intercession;
InvisibleServant.java,14,R_drawable_variable,R.drawable.invisible_servant,this.idImage = R.drawable.invisible_servant;
IronChainmail.java,12,R_drawable_variable,R.drawable.iron_chainmail,this.idImage = R.drawable.iron_chainmail;
IronHelm.java,12,R_drawable_variable,R.drawable.iron_helm,this.idImage = R.drawable.iron_helm;
IronIngot.java,12,R_drawable_variable,R.drawable.iron_ingot,this.idImage = R.drawable.iron_ingot;
Ivory.java,12,R_drawable_variable,R.drawable.ivory,this.idImage = R.drawable.ivory;
IvoryJacket.java,13,R_drawable_variable,R.drawable.ivory_jacket,this.idImage = R.drawable.ivory_jacket;
JeweledCrown.java,13,R_drawable_variable,R.drawable.jeweled_crown,this.idImage = R.drawable.jeweled_crown;
KabelianArmor.java,13,R_drawable_variable,R.drawable.kabelian_armor,this.idImage = R.drawable.kabelian_armor;
KabelianClaws.java,14,R_drawable_variable,R.drawable.kabelian_claws,this.idImage = R.drawable.kabelian_claws;
KabelianMetal.java,12,R_drawable_variable,R.drawable.kabelian_metal,this.idImage = R.drawable.kabelian_metal;
KaunianFabric.java,12,R_drawable_variable,R.drawable.kaunian_fabric,this.idImage = R.drawable.kaunian_fabric;
KaunianRobe.java,12,R_drawable_variable,R.drawable.kaunian_robe,this.idImage = R.drawable.kaunian_robe;
Kindlequartz.java,12,R_drawable_variable,R.drawable.kindlequartz,this.idImage = R.drawable.kindlequartz;
LargeIris.java,12,R_drawable_variable,R.drawable.large_iris,this.idImage = R.drawable.large_iris;
LaroxianBoots.java,12,R_drawable_variable,R.drawable.laroxian_boots,this.idImage = R.drawable.laroxian_boots;
LaroxianFabric.java,12,R_drawable_variable,R.drawable.laroxian_fabric,this.idImage = R.drawable.laroxian_fabric;
LaroxianGloves.java,12,R_drawable_variable,R.drawable.laroxian_gloves,this.idImage = R.drawable.laroxian_gloves;
LaroxianRobe.java,12,R_drawable_variable,R.drawable.laroxian_robe,this.idImage = R.drawable.laroxian_robe;
Leather.java,13,R_drawable_variable,R.drawable.leather,this.idImage = R.drawable.leather;
LeatherBoots.java,12,R_drawable_variable,R.drawable.leather_boots,this.idImage = R.drawable.leather_boots;
LeatherGloves.java,12,R_drawable_variable,R.drawable.leather_gloves,this.idImage = R.drawable.leather_gloves;
LeatherJacket.java,12,R_drawable_variable,R.drawable.leather_jacket,this.idImage = R.drawable.leather_jacket;
Leek.java,12,R_drawable_variable,R.drawable.leek,this.idImage = R.drawable.leek;
LivingSap.java,12,R_drawable_variable,R.drawable.living_sap,this.idImage = R.drawable.living_sap;
LivingScimitar.java,13,R_drawable_variable,R.drawable.living_scimitar,this.idImage = R.drawable.living_scimitar;
LivingVine.java,12,R_drawable_variable,R.drawable.living_vine,this.idImage = R.drawable.living_vine;
LivingWhip.java,20,R_drawable_variable,R.drawable.living_whip,this.idImage = R.drawable.living_whip;
LongSerpentFang.java,12,R_drawable_variable,R.drawable.long_serpent_fang,this.idImage = R.drawable.long_serpent_fang;
MascarponeCheese.java,12,R_drawable_variable,R.drawable.mascarpone_cheese,this.idImage = R.drawable.mascarpone_cheese;
Maxxiburger.java,12,R_drawable_variable,R.drawable.maxxiburger,this.idImage = R.drawable.maxxiburger;
MeatChop.java,12,R_drawable_variable,R.drawable.meat_chop,this.idImage = R.drawable.meat_chop;
MeatPie.java,13,R_drawable_variable,R.drawable.meat_pie,this.idImage = R.drawable.meat_pie;
MeatStew.java,12,R_drawable_variable,R.drawable.meat_stew,this.idImage = R.drawable.meat_stew;
MeatyMushroom.java,12,R_drawable_variable,R.drawable.meaty_mushroom,this.idImage = R.drawable.meaty_mushroom;
MetamorphicArmor.java,13,R_drawable_variable,R.drawable.metamorphic_armor,this.idImage = R.drawable.metamorphic_armor;
MetamorphicSand.java,12,R_drawable_variable,R.drawable.metamorphic_sand,this.idImage = R.drawable.metamorphic_sand;
MetamorphicShield.java,13,R_drawable_variable,R.drawable.metamorphic_shield,this.idImage = R.drawable.metamorphic_shield;
Milk.java,12,R_drawable_variable,R.drawable.milk,this.idImage = R.drawable.milk;
MissingPage.java,12,R_drawable_variable,R.drawable.missing_page,this.idImage = R.drawable.missing_page;
Mithril.java,12,R_drawable_variable,R.drawable.mithril,this.idImage = R.drawable.mithril;
MithrilBow.java,12,R_drawable_variable,R.drawable.mithril_bow,this.idImage = R.drawable.mithril_bow;
MithrilDagger.java,12,R_drawable_variable,R.drawable.mithril_dagger,this.idImage = R.drawable.mithril_dagger;
MithrilHelm.java,12,R_drawable_variable,R.drawable.mithril_helm,this.idImage = R.drawable.mithril_helm;
MithrilShield.java,12,R_drawable_variable,R.drawable.mithril_shield,this.idImage = R.drawable.mithril_shield;
MithrilSword.java,12,R_drawable_variable,R.drawable.mithril_sword,this.idImage = R.drawable.mithril_sword;
MitreHat.java,13,R_drawable_variable,R.drawable.mitre_hat,this.idImage = R.drawable.mitre_hat;
MoltenStaff.java,12,R_drawable_variable,R.drawable.molten_staff,this.idImage = R.drawable.molten_staff;
MonkeyHide.java,12,R_drawable_variable,R.drawable.monkey_hide,this.idImage = R.drawable.monkey_hide;
MonkeyHideJacket.java,12,R_drawable_variable,R.drawable.monkey_hide_jacket,this.idImage = R.drawable.monkey_hide_jacket;
MothRobe.java,12,R_drawable_variable,R.drawable.moth_robe,this.idImage = R.drawable.moth_robe;
Mottiphobia.java,14,R_drawable_variable,R.drawable.mottiphobia,this.idImage = R.drawable.mottiphobia;
MushroomOmelette.java,12,R_drawable_variable,R.drawable.mushroom_omelette,this.idImage = R.drawable.mushroom_omelette;
MushroomRisotto.java,12,R_drawable_variable,R.drawable.mushroom_risotto,this.idImage = R.drawable.mushroom_risotto;
MushroomStew.java,12,R_drawable_variable,R.drawable.mushroom_stew,this.idImage = R.drawable.mushroom_stew;
MutantHide.java,12,R_drawable_variable,R.drawable.mutant_hide,this.idImage = R.drawable.mutant_hide;
MutantJacket.java,13,R_drawable_variable,R.drawable.mutant_jacket,this.idImage = R.drawable.mutant_jacket;
MutualDespair.java,13,R_drawable_variable,R.drawable.mutual_despair,this.idImage = R.drawable.mutual_despair;
MysteriousAppendage.java,12,R_drawable_variable,R.drawable.mysterious_appendage,this.idImage = R.drawable.mysterious_appendage;
MysteriousCog.java,12,R_drawable_variable,R.drawable.mysterious_cog,this.idImage = R.drawable.mysterious_cog;
NightwingJacket.java,12,R_drawable_variable,R.drawable.nightwing_jacket,this.idImage = R.drawable.nightwing_jacket;
NightwingLeather.java,12,R_drawable_variable,R.drawable.nightwing_leather,this.idImage = R.drawable.nightwing_leather;
NilArmor.java,12,R_drawable_variable,R.drawable.nil_armor,this.idImage = R.drawable.nil_armor;
NilPendant.java,13,R_drawable_variable,R.drawable.nil_pendant,this.idImage = R.drawable.nil_pendant;
Oblivion.java,15,R_drawable_variable,R.drawable.oblivion,this.idImage = R.drawable.oblivion;
ObsidianBow.java,12,R_drawable_variable,R.drawable.obsidian_bow,this.idImage = R.drawable.obsidian_bow;
ObsidianChunk.java,12,R_drawable_variable,R.drawable.obsidian_chunk,this.idImage = R.drawable.obsidian_chunk;
ObsidianCuirass.java,12,R_drawable_variable,R.drawable.obsidian_cuirass,this.idImage = R.drawable.obsidian_cuirass;
ObsidianDagger.java,12,R_drawable_variable,R.drawable.obsidian_dagger,this.idImage = R.drawable.obsidian_dagger;
ObsidianHelm.java,12,R_drawable_variable,R.drawable.obsidian_helm,this.idImage = R.drawable.obsidian_helm;
ObsidianScepter.java,12,R_drawable_variable,R.drawable.obsidian_scepter,this.idImage = R.drawable.obsidian_scepter;
ObsidianShield.java,12,R_drawable_variable,R.drawable.obsidian_shield,this.idImage = R.drawable.obsidian_shield;
ObsidianSword.java,12,R_drawable_variable,R.drawable.obsidian_sword,this.idImage = R.drawable.obsidian_sword;
OrbOfEctoplasm.java,12,R_drawable_variable,R.drawable.orb_of_ectoplasm,this.idImage = R.drawable.orb_of_ectoplasm;
OrichalcumArmor.java,12,R_drawable_variable,R.drawable.orichalcum_armor,this.idImage = R.drawable.orichalcum_armor;
OrichalcumDagger.java,12,R_drawable_variable,R.drawable.orichalcum_dagger,this.idImage = R.drawable.orichalcum_dagger;
OrichalcumHelm.java,12,R_drawable_variable,R.drawable.orichalcum_helm,this.idImage = R.drawable.orichalcum_helm;
OrichalcumIngot.java,12,R_drawable_variable,R.drawable.orichalcum_ingot,this.idImage = R.drawable.orichalcum_ingot;
OrichalcumScraps.java,12,R_drawable_variable,R.drawable.orichalcum_scraps,this.idImage = R.drawable.orichalcum_scraps;
OrichalcumShield.java,12,R_drawable_variable,R.drawable.orichalcum_shield,this.idImage = R.drawable.orichalcum_shield;
OrichalcumSword.java,12,R_drawable_variable,R.drawable.orichalcum_sword,this.idImage = R.drawable.orichalcum_sword;
PanopticonStaff.java,13,R_drawable_variable,R.drawable.panopticon_staff,this.idImage = R.drawable.panopticon_staff;
Pasta.java,12,R_drawable_variable,R.drawable.pasta,this.idImage = R.drawable.pasta;
PastaWithSauce.java,12,R_drawable_variable,R.drawable.pasta_with_sauce,this.idImage = R.drawable.pasta_with_sauce;
PatricianArmor.java,14,R_drawable_variable,R.drawable.patrician_armor,this.idImage = R.drawable.patrician_armor;
Pear.java,12,R_drawable_variable,R.drawable.pear,this.idImage = R.drawable.pear;
Pearl.java,12,R_drawable_variable,R.drawable.pearl,this.idImage = R.drawable.pearl;
PearPie.java,12,R_drawable_variable,R.drawable.pear_pie,this.idImage = R.drawable.pear_pie;
PermafrostCore.java,12,R_drawable_variable,R.drawable.permafrost_core,this.idImage = R.drawable.permafrost_core;
PermafrostEssence.java,12,R_drawable_variable,R.drawable.permafrost_essence,this.idImage = R.drawable.permafrost_essence;
PhoenixFeather.java,12,R_drawable_variable,R.drawable.phoenix_feather,this.idImage = R.drawable.phoenix_feather;
Phylactery.java,13,R_drawable_variable,R.drawable.phylactery,this.idImage = R.drawable.phylactery;
PhylacteryFragment.java,12,R_drawable_variable,R.drawable.phylactery_fragment,this.idImage = R.drawable.phylactery_fragment;
Pineapple.java,12,R_drawable_variable,R.drawable.pineapple,this.idImage = R.drawable.pineapple;
PirateKingTricorn.java,13,R_drawable_variable,R.drawable.pirate_king_tricorn,this.idImage = R.drawable.pirate_king_tricorn;
PlantFiber.java,12,R_drawable_variable,R.drawable.plant_fiber,this.idImage = R.drawable.plant_fiber;
PoisonousFlesh.java,12,R_drawable_variable,R.drawable.poisonous_flesh,this.idImage = R.drawable.poisonous_flesh;
Potato.java,12,R_drawable_variable,R.drawable.potato,this.idImage = R.drawable.potato;
PotatoMash.java,12,R_drawable_variable,R.drawable.potato_mash,this.idImage = R.drawable.potato_mash;
PotionOfAgility.java,17,R_drawable_variable,R.drawable.potion_of_agility,this.idImage = R.drawable.potion_of_agility;
PotionOfClumsiness.java,13,R_drawable_variable,R.drawable.potion_of_clumsiness,this.idImage = R.drawable.potion_of_clumsiness;
PotionOfClumsiness.java,20,R_drawable_variable,R.drawable.consume_potion,return R.drawable.consume_potion;
PotionOfConstitution.java,17,R_drawable_variable,R.drawable.potion_of_constitution,this.idImage = R.drawable.potion_of_constitution;
PotionOfDarkness.java,17,R_drawable_variable,R.drawable.potion_of_darkness,this.idImage = R.drawable.potion_of_darkness;
PotionOfDefense.java,17,R_drawable_variable,R.drawable.potion_of_defense,this.idImage = R.drawable.potion_of_defense;
PotionOfDexterity.java,17,R_drawable_variable,R.drawable.potion_of_dexterity,this.idImage = R.drawable.potion_of_dexterity;
PotionOfHealth.java,17,R_drawable_variable,R.drawable.potion_of_health,this.idImage = R.drawable.potion_of_health;
PotionOfImmunity.java,17,R_drawable_variable,R.drawable.potion_of_immunity,this.idImage = R.drawable.potion_of_immunity;
PotionOfIntelligence.java,17,R_drawable_variable,R.drawable.potion_of_intelligence,this.idImage = R.drawable.potion_of_intelligence;
PotionOfMagicDefense.java,17,R_drawable_variable,R.drawable.potion_of_magic_defense,this.idImage = R.drawable.potion_of_magic_defense;
PotionOfPrecision.java,17,R_drawable_variable,R.drawable.potion_of_precision,this.idImage = R.drawable.potion_of_precision;
PotionOfRejuvenation.java,12,R_drawable_variable,R.drawable.potion_of_rejuvenation,this.idImage = R.drawable.potion_of_rejuvenation;
PotionOfRejuvenation.java,18,R_drawable_variable,R.drawable.consume_potion_of_rejuvenation,return R.drawable.consume_potion_of_rejuvenation;
PotionOfViciousness.java,17,R_drawable_variable,R.drawable.potion_of_viciousness,this.idImage = R.drawable.potion_of_viciousness;
PrehistoricMixture.java,12,R_drawable_variable,R.drawable.prehistoric_mixture,this.idImage = R.drawable.prehistoric_mixture;
PrimevalArmor.java,12,R_drawable_variable,R.drawable.primeval_armor,this.idImage = R.drawable.primeval_armor;
PrimevalHelm.java,12,R_drawable_variable,R.drawable.primeval_helm,this.idImage = R.drawable.primeval_helm;
PrimevalScale.java,12,R_drawable_variable,R.drawable.primeval_scale,this.idImage = R.drawable.primeval_scale;
PrimevalShield.java,12,R_drawable_variable,R.drawable.primeval_shield,this.idImage = R.drawable.primeval_shield;
PrimordialEssence.java,12,R_drawable_variable,R.drawable.primordial_essence,this.idImage = R.drawable.primordial_essence;
PrismaticArmor.java,12,R_drawable_variable,R.drawable.prismatic_armor,this.idImage = R.drawable.prismatic_armor;
PrismaticEssence.java,12,R_drawable_variable,R.drawable.prismatic_essence,this.idImage = R.drawable.prismatic_essence;
PrismaticPendant.java,13,R_drawable_variable,R.drawable.prismatic_pendant,this.idImage = R.drawable.prismatic_pendant;
PterodactylClaw.java,12,R_drawable_variable,R.drawable.pterodactyl_claw,this.idImage = R.drawable.pterodactyl_claw;
Pumpkin.java,12,R_drawable_variable,R.drawable.pumpkin,this.idImage = R.drawable.pumpkin;
Quartz.java,12,R_drawable_variable,R.drawable.quartz,this.idImage = R.drawable.quartz;
RadiatingNucleus.java,12,R_drawable_variable,R.drawable.radiating_nucleus,this.idImage = R.drawable.radiating_nucleus;
ReassemblingJacket.java,13,R_drawable_variable,R.drawable.reassembling_jacket,this.idImage = R.drawable.reassembling_jacket;
RecurveBlade.java,12,R_drawable_variable,R.drawable.recurve_blade,this.idImage = R.drawable.recurve_blade;
RedReaper.java,12,R_drawable_variable,R.drawable.red_reaper,this.idImage = R.drawable.red_reaper;
RedReaperSauce.java,12,R_drawable_variable,R.drawable.red_reaper_sauce,this.idImage = R.drawable.red_reaper_sauce;
Redwood.java,12,R_drawable_variable,R.drawable.redwood,this.idImage = R.drawable.redwood;
RedwoodBow.java,12,R_drawable_variable,R.drawable.redwood_bow,this.idImage = R.drawable.redwood_bow;
ReptileEgg.java,13,R_drawable_variable,R.drawable.egg_reptile,this.idImage = R.drawable.egg_reptile;
Rice.java,12,R_drawable_variable,R.drawable.rice,this.idImage = R.drawable.rice;
RitualBlade.java,18,R_drawable_variable,R.drawable.ritual_blade,this.idImage = R.drawable.ritual_blade;
RobeOfTheArchmage.java,13,R_drawable_variable,R.drawable.robe_of_the_archmage,this.idImage = R.drawable.robe_of_the_archmage;
RobeOfTheLich.java,13,R_drawable_variable,R.drawable.robe_of_the_lich,this.idImage = R.drawable.robe_of_the_lich;
Ruby.java,12,R_drawable_variable,R.drawable.ruby,this.idImage = R.drawable.ruby;
RubyRing.java,13,R_drawable_variable,R.drawable.ruby_ring,this.idImage = R.drawable.ruby_ring;
RuneOfPower.java,12,R_drawable_variable,R.drawable.rune_of_power,this.idImage = R.drawable.rune_of_power;
SageArmor.java,13,R_drawable_variable,R.drawable.sage_armor,this.idImage = R.drawable.sage_armor;
SageCloak.java,13,R_drawable_variable,R.drawable.sage_cloak,this.idImage = R.drawable.sage_cloak;
SageJacket.java,13,R_drawable_variable,R.drawable.sage_jacket,this.idImage = R.drawable.sage_jacket;
Salad.java,12,R_drawable_variable,R.drawable.salad,this.idImage = R.drawable.salad;
SalmonNigiri.java,12,R_drawable_variable,R.drawable.salmon_nigiri,this.idImage = R.drawable.salmon_nigiri;
SalmonRoll.java,12,R_drawable_variable,R.drawable.salmon_roll,this.idImage = R.drawable.salmon_roll;
Salt.java,12,R_drawable_variable,R.drawable.salt,this.idImage = R.drawable.salt;
Sandstone.java,12,R_drawable_variable,R.drawable.sandstone,this.idImage = R.drawable.sandstone;
Sauce.java,12,R_drawable_variable,R.drawable.sauce,this.idImage = R.drawable.sauce;
Scanner.java,12,R_drawable_variable,R.drawable.scanner,this.idImage = R.drawable.scanner;
ScarletShroud.java,13,R_drawable_variable,R.drawable.scarlet_shroud,this.idImage = R.drawable.scarlet_shroud;
ScarletStrand.java,12,R_drawable_variable,R.drawable.scarlet_strand,this.idImage = R.drawable.scarlet_strand;
ScarletVeil.java,13,R_drawable_variable,R.drawable.scarlet_veil,this.idImage = R.drawable.scarlet_veil;
Scimitar.java,12,R_drawable_variable,R.drawable.scimitar,this.idImage = R.drawable.scimitar;
ScrapMetal.java,12,R_drawable_variable,R.drawable.scrap_metal,this.idImage = R.drawable.scrap_metal;
SealOfClaris.java,12,R_drawable_variable,R.drawable.seal_of_claris,this.idImage = R.drawable.seal_of_claris;
SeekingGlass.java,14,R_drawable_variable,R.drawable.seeking_glass,this.idImage = R.drawable.seeking_glass;
SentientSlab.java,12,R_drawable_variable,R.drawable.sentient_slab,this.idImage = R.drawable.sentient_slab;
SerpentBite.java,14,R_drawable_variable,R.drawable.serpent_bite,this.idImage = R.drawable.serpent_bite;
SerpentJaws.java,13,R_drawable_variable,R.drawable.serpent_jaws,this.idImage = R.drawable.serpent_jaws;
SerpentLunge.java,14,R_drawable_variable,R.drawable.serpent_lunge,this.idImage = R.drawable.serpent_lunge;
SerpentStaff.java,16,R_drawable_variable,R.drawable.serpent_staff,this.idImage = R.drawable.serpent_staff;
SerpentSting.java,15,R_drawable_variable,R.drawable.serpent_sting,this.idImage = R.drawable.serpent_sting;
Sha.java,13,R_drawable_variable,R.drawable.sha,this.idImage = R.drawable.sha;
ShadowBow.java,13,R_drawable_variable,R.drawable.shadow_bow,this.idImage = R.drawable.shadow_bow;
ShadowDagger.java,13,R_drawable_variable,R.drawable.shadow_dagger,this.idImage = R.drawable.shadow_dagger;
ShadowGem.java,12,R_drawable_variable,R.drawable.shadow_gem,this.idImage = R.drawable.shadow_gem;
ShadowPotion.java,12,R_drawable_variable,R.drawable.shadow_potion,this.idImage = R.drawable.shadow_potion;
ShadowRing.java,13,R_drawable_variable,R.drawable.shadow_ring,this.idImage = R.drawable.shadow_ring;
ShahuriBow.java,14,R_drawable_variable,R.drawable.shahuri_bow,this.idImage = R.drawable.shahuri_bow;
ShahuriBowFrame.java,12,R_drawable_variable,R.drawable.shahuri_bow_frame,this.idImage = R.drawable.shahuri_bow_frame;
SharpRib.java,12,R_drawable_variable,R.drawable.sharp_rib,this.idImage = R.drawable.sharp_rib;
ShieldingCuirass.java,13,R_drawable_variable,R.drawable.shielding_cuirass,this.idImage = R.drawable.shielding_cuirass;
ShieldingHelm.java,13,R_drawable_variable,R.drawable.shielding_helm,this.idImage = R.drawable.shielding_helm;
ShieldingJacket.java,13,R_drawable_variable,R.drawable.shielding_jacket,this.idImage = R.drawable.shielding_jacket;
ShieldOfTheMartyr.java,13,R_drawable_variable,R.drawable.shield_of_the_martyr,this.idImage = R.drawable.shield_of_the_martyr;
ShieldOfTheTitan.java,13,R_drawable_variable,R.drawable.shield_of_the_titan,this.idImage = R.drawable.shield_of_the_titan;
ShortCircuit.java,14,R_drawable_variable,R.drawable.short_circuit,this.idImage = R.drawable.short_circuit;
Sickle.java,12,R_drawable_variable,R.drawable.sickle,this.idImage = R.drawable.sickle;
SilkFabric.java,12,R_drawable_variable,R.drawable.silk_fabric,this.idImage = R.drawable.silk_fabric;
SilkRobe.java,12,R_drawable_variable,R.drawable.silk_robe,this.idImage = R.drawable.silk_robe;
SilkThread.java,12,R_drawable_variable,R.drawable.silk_thread,this.idImage = R.drawable.silk_thread;
SilverRing.java,13,R_drawable_variable,R.drawable.silver_ring,this.idImage = R.drawable.silver_ring;
SinisterStabilizer.java,12,R_drawable_variable,R.drawable.sinister_stabilizer,this.idImage = R.drawable.sinister_stabilizer;
SkeletonKey.java,13,R_drawable_variable,R.drawable.skeleton_key,this.idImage = R.drawable.skeleton_key;
SkinBlender.java,13,R_drawable_variable,R.drawable.skin_blender,this.idImage = R.drawable.skin_blender;
SkullCandle.java,13,R_drawable_variable,R.drawable.skull_candle,this.idImage = R.drawable.skull_candle;
SlimeArmor.java,12,R_drawable_variable,R.drawable.slime_armor,this.idImage = R.drawable.slime_armor;
SlimeJacket.java,12,R_drawable_variable,R.drawable.slime_jacket,this.idImage = R.drawable.slime_jacket;
SlimeKingsCrown.java,14,R_drawable_variable,R.drawable.slime_kings_crown,this.idImage = R.drawable.slime_kings_crown;
SlimeRobe.java,12,R_drawable_variable,R.drawable.slime_robe,this.idImage = R.drawable.slime_robe;
SoulShard.java,12,R_drawable_variable,R.drawable.soul_shard,this.idImage = R.drawable.soul_shard;
Spade.java,12,R_drawable_variable,R.drawable.spade,this.idImage = R.drawable.spade;
SpectralCloth.java,12,R_drawable_variable,R.drawable.spectral_cloth,this.idImage = R.drawable.spectral_cloth;
SpectralRobe.java,12,R_drawable_variable,R.drawable.spectral_robe,this.idImage = R.drawable.spectral_robe;
SpellCompendium.java,12,R_drawable_variable,R.drawable.spell_compendium,this.idImage = R.drawable.spell_compendium;
SpellwovenHide.java,12,R_drawable_variable,R.drawable.spellwoven_hide,this.idImage = R.drawable.spellwoven_hide;
SpellwovenJacket.java,12,R_drawable_variable,R.drawable.spellwoven_jacket,this.idImage = R.drawable.spellwoven_jacket;
SpellwovenLeather.java,12,R_drawable_variable,R.drawable.spellwoven_leather,this.idImage = R.drawable.spellwoven_leather;
Spices.java,12,R_drawable_variable,R.drawable.spices,this.idImage = R.drawable.spices;
SPIDER.java,14,R_drawable_variable,R.drawable.spider,this.idImage = R.drawable.spider;
SpiderBoots.java,12,R_drawable_variable,R.drawable.spider_boots,this.idImage = R.drawable.spider_boots;
SpiderGloves.java,12,R_drawable_variable,R.drawable.spider_gloves,this.idImage = R.drawable.spider_gloves;
SpiderLeg.java,12,R_drawable_variable,R.drawable.spider_leg,this.idImage = R.drawable.spider_leg;
SpiderRobe.java,12,R_drawable_variable,R.drawable.spider_robe,this.idImage = R.drawable.spider_robe;
SpiderSilk.java,12,R_drawable_variable,R.drawable.spider_silk,this.idImage = R.drawable.spider_silk;
SpikedPrimevalShield.java,13,R_drawable_variable,R.drawable.spiked_primeval_shield,this.idImage = R.drawable.spiked_primeval_shield;
SpikedSkeleton.java,13,R_drawable_variable,R.drawable.spiked_skeleton,this.idImage = R.drawable.spiked_skeleton;
SpikedTortoiseShield.java,13,R_drawable_variable,R.drawable.spiked_tortoise_shield,this.idImage = R.drawable.spiked_tortoise_shield;
SpiritCandle.java,12,R_drawable_variable,R.drawable.spirit_candle,this.idImage = R.drawable.spirit_candle;
SpiritTome.java,12,R_drawable_variable,R.drawable.spirit_tome,this.idImage = R.drawable.spirit_tome;
SpitfangJacket.java,12,R_drawable_variable,R.drawable.spitfang_jacket,this.idImage = R.drawable.spitfang_jacket;
SpitfangScale.java,12,R_drawable_variable,R.drawable.spitfang_scale,this.idImage = R.drawable.spitfang_scale;
StaffOfTheArchmage.java,18,R_drawable_variable,R.drawable.staff_of_the_archmage,this.idImage = R.drawable.staff_of_the_archmage;
StarFragment.java,12,R_drawable_variable,R.drawable.star_fragment,this.idImage = R.drawable.star_fragment;
Starvation.java,13,R_drawable_variable,R.drawable.starvation,this.idImage = R.drawable.starvation;
StaticCore.java,12,R_drawable_variable,R.drawable.static_core,this.idImage = R.drawable.static_core;
StaticEssence.java,12,R_drawable_variable,R.drawable.static_essence,this.idImage = R.drawable.static_essence;
SteakBraise.java,12,R_drawable_variable,R.drawable.steak_braise,this.idImage = R.drawable.steak_braise;
StellarFlare.java,15,R_drawable_variable,R.drawable.stellar_flare,this.idImage = R.drawable.stellar_flare;
StellarStaff.java,13,R_drawable_variable,R.drawable.stellar_staff,this.idImage = R.drawable.stellar_staff;
Stew.java,12,R_drawable_variable,R.drawable.stew,this.idImage = R.drawable.stew;
Strawberry.java,12,R_drawable_variable,R.drawable.strawberry,this.idImage = R.drawable.strawberry;
StrawberryPancake.java,12,R_drawable_variable,R.drawable.strawberry_pancake,this.idImage = R.drawable.strawberry_pancake;
StrawberrySmoothie.java,12,R_drawable_variable,R.drawable.strawberry_smoothie,this.idImage = R.drawable.strawberry_smoothie;
SunfireCore.java,12,R_drawable_variable,R.drawable.sunfire_core,this.idImage = R.drawable.sunfire_core;
SunfireEssence.java,12,R_drawable_variable,R.drawable.sunfire_essence,this.idImage = R.drawable.sunfire_essence;
SunStaff.java,13,R_drawable_variable,R.drawable.sun_staff,this.idImage = R.drawable.sun_staff;
SwarmkeeperArmor.java,13,R_drawable_variable,R.drawable.swarmkeeper_armor,this.idImage = R.drawable.swarmkeeper_armor;
SweetAndSourMeat.java,12,R_drawable_variable,R.drawable.sweet_and_sour_meat,this.idImage = R.drawable.sweet_and_sour_meat;
SylvanBlessing.java,13,R_drawable_variable,R.drawable.sylvan_blessing,this.idImage = R.drawable.sylvan_blessing;
SylvanFlute.java,13,R_drawable_variable,R.drawable.sylvan_flute,this.idImage = R.drawable.sylvan_flute;
SylvanMandate.java,18,R_drawable_variable,R.drawable.sylvan_mandate,this.idImage = R.drawable.sylvan_mandate;
Synapse.java,12,R_drawable_variable,R.drawable.synapse,this.idImage = R.drawable.synapse;
Taco.java,12,R_drawable_variable,R.drawable.taco,this.idImage = R.drawable.taco;
TacticalHelmet.java,14,R_drawable_variable,R.drawable.tactical_helmet,this.idImage = R.drawable.tactical_helmet;
TatteredHide.java,12,R_drawable_variable,R.drawable.tattered_hide,this.idImage = R.drawable.tattered_hide;
TerrorsaurusFang.java,12,R_drawable_variable,R.drawable.terrorsaurus_fang,this.idImage = R.drawable.terrorsaurus_fang;
ThaumaturgicBlood.java,12,R_drawable_variable,R.drawable.thaumaturgic_blood,this.idImage = R.drawable.thaumaturgic_blood;
Tiramisu.java,12,R_drawable_variable,R.drawable.tiramisu,this.idImage = R.drawable.tiramisu;
TitanicMight.java,15,R_drawable_variable,R.drawable.titanic_might,this.idImage = R.drawable.titanic_might;
Tomato.java,12,R_drawable_variable,R.drawable.tomato,this.idImage = R.drawable.tomato;
TortoiseArmor.java,12,R_drawable_variable,R.drawable.tortoise_armor,this.idImage = R.drawable.tortoise_armor;
TortoiseShield.java,12,R_drawable_variable,R.drawable.tortoise_shield,this.idImage = R.drawable.tortoise_shield;
TortoiseThorn.java,12,R_drawable_variable,R.drawable.tortoise_thorn,this.idImage = R.drawable.tortoise_thorn;
ToxinPouch.java,13,R_drawable_variable,R.drawable.toxin_pouch,this.idImage = R.drawable.toxin_pouch;
TrainingBow.java,12,R_drawable_variable,R.drawable.training_bow,this.idImage = R.drawable.training_bow;
TrollHide.java,12,R_drawable_variable,R.drawable.troll_hide,this.idImage = R.drawable.troll_hide;
TrollskinJacket.java,14,R_drawable_variable,R.drawable.trollskin_jacket,this.idImage = R.drawable.trollskin_jacket;
TunaNigiri.java,12,R_drawable_variable,R.drawable.tuna_nigiri,this.idImage = R.drawable.tuna_nigiri;
TunaRoll.java,12,R_drawable_variable,R.drawable.tuna_roll,this.idImage = R.drawable.tuna_roll;
