Screen,Depth,Tag,ID,Drawable,Background,Text,Include,Visibility,TextSize,TextStyle,TextColor,IndentedTag
dialog_storage,2,RadioButton,radiobutton_alphabetical,,,headquarters_storage_order_alphabetical,,visible,,bold,,    RadioButton
dialog_storage,2,RadioButton,radiobutton_price_unit,,,headquarters_storage_order_price_unit,,visible,,bold,,    RadioButton
dialog_storage,2,RadioButton,radiobutton_price_total,,,headquarters_storage_order_price_total,,visible,,bold,,    RadioButton
dialog_storage,1,TextView,description,,,,,visible,,,,  TextView
dialog_storage,1,ConstraintLayout,button_upgrade_spaces,,object_border_dim_white,,,visible,,,,  ConstraintLayout
dialog_storage,2,TextView,upgrade_capacity_description,,,headquarters_storage_upgrade_capacity,,visible,16sp,bold,,    TextView
dialog_storage,2,ConstraintLayout,,,,,,visible,,,,    ConstraintLayout
dialog_storage,3,include,money,,,,layout_money,visible,,,,      include
dialog_storage,1,TextView,textView3,,,headquarters_storage_description_1,,visible,,italic,,  TextView
dialog_storage,1,ConstraintLayout,filters_arrow_container,,object_border_dim_white_square_no_border,,,visible,,,,  ConstraintLayout
dialog_storage,2,ImageView,filters_arrow,menu_drop,,,,visible,,,,    ImageView
dialog_storage,1,View,view8,,,,,visible,,,,  View
dialog_storage,1,View,view9,,,,,visible,,,,  View
dialog_storage,1,View,view10,,,,,visible,,,,  View
dialog_tavern,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
dialog_tavern,1,TextView,description1,,,,,visible,,,,  TextView
dialog_tavern,1,androidx.core.widget.NestedScrollView,scrollView,,object_border_no_background,,,visible,,,,  androidx.core.widget.NestedScrollView
dialog_tavern,2,LinearLayout,list,,,,,visible,,,,    LinearLayout
dialog_tavern,1,TextView,exit,,,close,,visible,,bold,dim_white,  TextView
dialog_tavern,1,ImageView,lock,,object_border_dim_white,,,visible,,,,  ImageView
dialog_tavern,1,TextView,nextVisitor,,,,,visible,,,,  TextView
dialog_tavern,1,ProgressBar,progressBar,,,,,visible,,,,  ProgressBar
dialog_tavern,1,TextView,help,,,help,,visible,,bold,dim_white,  TextView
dialog_tavern,1,TextView,empty_list,,,headquarters_tavern_empty_list,,visible,,italic|bold,,  TextView
dialog_tavern,1,TextView,description_help,,,headquarters_tavern_description_help,,visible,,,,  TextView
dialog_tavern,1,TextView,description2,,,,,visible,,,,  TextView
dialog_tavern,1,ConstraintLayout,buttons_container,,,,,visible,,,,  ConstraintLayout
dialog_tavern,2,ConstraintLayout,button_upgrade_time,,object_border_dim_white,,,visible,,,,    ConstraintLayout
dialog_tavern,3,TextView,upgrade_time_description,,,headquarters_tavern_upgrade_time,,visible,16sp,bold,,      TextView
dialog_tavern,3,ConstraintLayout,,,,,,visible,,,,      ConstraintLayout
dialog_tavern,4,include,money_2,,,,layout_money,visible,,,,        include
dialog_tavern,2,ConstraintLayout,button_upgrade_capacity,,object_border_dim_white,,,visible,,,,    ConstraintLayout
dialog_tavern,3,TextView,upgrade_capacity_description,,,headquarters_tavern_upgrade_capacity,,visible,16sp,bold,,      TextView
dialog_tavern,3,ConstraintLayout,,,,,,visible,,,,      ConstraintLayout
dialog_tavern,4,include,money,,,,layout_money,visible,,,,        include
dialog_tavern,2,View,view11,,,,,visible,,,,    View
dialog_workshop,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
dialog_workshop,1,TextView,description1,,,,,visible,,,,  TextView
dialog_workshop,1,androidx.core.widget.NestedScrollView,scrollView,,object_border_no_background,,,visible,,,,  androidx.core.widget.NestedScrollView
dialog_workshop,2,LinearLayout,list,,,,,visible,,,,    LinearLayout
dialog_workshop,1,TextView,exit,,,close,,visible,,bold,dim_white,  TextView
dialog_workshop,1,TextView,empty_list,,,headquarters_workshop_no_items,,visible,,italic|bold,,  TextView
dialog_workshop,1,TextView,recipes,,,headquarters_workshop_recipes_title,,visible,,bold,dim_white,  TextView
dialog_workshop,1,TextView,description2,,,,,visible,,,,  TextView
dialog_workshop,1,TextView,description_help,,,headquarters_workshop_help,,visible,,,,  TextView
dialog_workshop,1,ConstraintLayout,constraintLayout6,,,,,visible,,,,  ConstraintLayout
dialog_workshop,2,View,view3,,,,,visible,,,,    View
dialog_workshop,2,ConstraintLayout,button_upgrade_queue,,object_border_dim_white,,,visible,,,,    ConstraintLayout
dialog_workshop,3,TextView,upgrade_queue_description,,,headquarters_workshop_upgrade_queue,,visible,16sp,bold,,      TextView
dialog_workshop,3,ConstraintLayout,,,,,,visible,,,,      ConstraintLayout
dialog_workshop,4,include,money,,,,layout_money,visible,,,,        include
dialog_workshop,2,ConstraintLayout,button_upgrade_time,,object_border_dim_white,,,visible,,,,    ConstraintLayout
dialog_workshop,3,TextView,upgrade_time_description,,,headquarters_workshop_upgrade_time,,visible,16sp,bold,,      TextView
dialog_workshop,3,ConstraintLayout,,,,,,visible,,,,      ConstraintLayout
dialog_workshop,4,include,money_2,,,,layout_money,visible,,,,        include
dialog_workshop,1,TextView,merchant_pack_bonus,,,headquarters_workshop_market_40_percent_bonus,,visible,,bold,brass_filler,  TextView
fragment_adventurers,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
fragment_adventurers,1,ScrollView,scrollView2,,,,,visible,,,,  ScrollView
fragment_adventurers,2,ConstraintLayout,,,,,,visible,,,,    ConstraintLayout
fragment_adventurers,3,LinearLayout,adventurers_list,,,,,visible,,,,      LinearLayout
fragment_adventurers,1,ConstraintLayout,container_order_delete,,,,,visible,,,,  ConstraintLayout
fragment_adventurers,2,ConstraintLayout,slider,,,,,visible,,,,    ConstraintLayout
fragment_adventurers,3,ConstraintLayout,menu_arrow,,lower_drawer_header,,,visible,,,,      ConstraintLayout
fragment_adventurers,4,ImageView,image_arrow,menu_lift,,,,visible,,,,        ImageView
fragment_adventurers,3,ConstraintLayout,menu_commands,,lower_drawer_body,,,visible,,,,      ConstraintLayout
fragment_adventurers,4,TextView,done,,object_border_dim_white,done,,invisible,,bold,,        TextView
fragment_adventurers,4,View,center,,,,,visible,,,,        View
fragment_adventurers,4,TextView,dismiss,,object_border_dim_white,dismiss_adventurer,,visible,,bold,,        TextView
fragment_adventurers,4,TextView,order,,object_border_dim_white,order_adventurers,,visible,,bold,,        TextView
fragment_dungeons,0,ConstraintLayout,container_dungeons,,,,,visible,,,,ConstraintLayout
fragment_dungeons,1,ScrollView,,,,,,visible,,,,  ScrollView
fragment_dungeons,2,ConstraintLayout,,,,,,visible,,,,    ConstraintLayout
fragment_dungeons,3,include,enchanted_forest,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,the_desert,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,eternal_battlefield,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,the_golden_city,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,blackwater_port,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,frostbite_peaks,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,obsidian_mines,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,the_southern_grove,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,barren_wastelands,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,hidden_city_of_larox,,,,layout_dungeon,visible,,,,      include
fragment_dungeons,3,include,lost_lands,,,,layout_dungeon,visible,,,,      include
fragment_headquarters,0,ConstraintLayout,container_headquarters,,,,,visible,,,,ConstraintLayout
fragment_headquarters,1,ScrollView,,,,,,visible,,,,  ScrollView
fragment_headquarters,2,ConstraintLayout,,,,,,visible,,,,    ConstraintLayout
fragment_headquarters,3,ConstraintLayout,quarters_container,,object_border_dim_white,,,visible,,,,      ConstraintLayout
fragment_headquarters,4,TextView,quarters_name,,,headquarters_quarters_name,,visible,20sp,bold,,        TextView
fragment_headquarters,4,TextView,quarters_description,,,,,visible,,,,        TextView
fragment_headquarters,3,ConstraintLayout,tavern_container,,object_border_dim_white,,,visible,,,,      ConstraintLayout
fragment_headquarters,4,TextView,tavern_name,,,headquarters_tavern_name,,visible,20sp,bold,,        TextView
fragment_headquarters,4,ConstraintLayout,container_tavern_description,,,,,visible,,,,        ConstraintLayout
fragment_headquarters,5,TextView,tavern_description,,,,,visible,,,,          TextView
fragment_headquarters,5,TextView,tavern_dot,,,dot,,visible,12sp,bold,,          TextView
fragment_headquarters,5,TextView,tavern_new,,,is_new,,visible,,italic|bold,brass_filler,          TextView
fragment_headquarters,3,ConstraintLayout,storage_container,,object_border_dim_white,,,visible,,,,      ConstraintLayout
fragment_headquarters,4,TextView,storage_name,,,headquarters_storage_name,,visible,20sp,bold,,        TextView
fragment_headquarters,4,TextView,storage_description,,,,,visible,,,,        TextView
fragment_headquarters,3,ConstraintLayout,market_container,,object_border_dim_white,,,visible,,,,      ConstraintLayout
fragment_headquarters,4,TextView,market_name,,,headquarters_market_name,,visible,20sp,bold,,        TextView
fragment_headquarters,4,TextView,market_description,,,,,visible,,,,        TextView
fragment_headquarters,3,ConstraintLayout,workshop_container,,object_border_dim_white,,,visible,,,,      ConstraintLayout
fragment_headquarters,4,TextView,workshop_name,,,headquarters_workshop_name,,visible,20sp,bold,,        TextView
fragment_headquarters,4,TextView,workshop_description,,,,,visible,,,,        TextView
fragment_headquarters,3,ConstraintLayout,shelter_container,,object_border_dim_white,,,visible,,,,      ConstraintLayout
fragment_headquarters,4,TextView,shelter_name,,,headquarters_shelter_name,,visible,20sp,bold,,        TextView
fragment_headquarters,4,TextView,shelter_description,,,,,visible,,,,        TextView
fragment_headquarters,3,ImageView,sign_tavern,sign_tavern,,,,visible,,,,      ImageView
fragment_headquarters,3,ImageView,sign_quarters,sign_quarters,,,,visible,,,,      ImageView
fragment_headquarters,3,ImageView,sign_storage,sign_storage,,,,visible,,,,      ImageView
fragment_headquarters,3,ImageView,sign_market,sign_market,,,,visible,,,,      ImageView
fragment_headquarters,3,ImageView,sign_workshop,sign_workshop,,,,visible,,,,      ImageView
fragment_headquarters,3,ImageView,sign_shelter,sign_shelter,,,,visible,,,,      ImageView
fragment_raids,0,ConstraintLayout,container_dungeons,,,,,visible,,,,ConstraintLayout
fragment_raids,1,ConstraintLayout,container_refreshes,,lower_drawer_body,,,visible,,,,  ConstraintLayout
fragment_raids,2,ConstraintLayout,container_refreshes_raids,,standard_background,,,visible,,,,    ConstraintLayout
fragment_raids,3,TextView,raid_refresh_description,,,raid_time_description,,visible,,bold,,      TextView
fragment_raids,3,TextView,raid_refresh_time,,,,,visible,,bold,,      TextView
fragment_raids,1,ScrollView,,,,,,visible,,,,  ScrollView
fragment_raids,2,ConstraintLayout,,,,,,visible,,,,    ConstraintLayout
fragment_raids,3,include,the_slime_pond,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,divine_archeology,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,ancient_grave_digging,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,imperial_rescue,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,the_cultist_rebels,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,the_dreadful_ascent,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,the_lost_expedition,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,celestial_mothership,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,the_dire_descent,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,sleeping_planet,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,kaunis,,,,layout_dungeon,visible,,,,      include
fragment_raids,3,include,the_tower,,,,layout_dungeon,visible,,,,      include
layout_adventurer,0,ConstraintLayout,containerAdventurer,,object_border_dim_white,,,visible,,,,ConstraintLayout
layout_adventurer,1,ImageView,image,,object_border_rounded_left,,,visible,,,,  ImageView
layout_adventurer,1,TextView,name,,,,,visible,16sp,bold,,  TextView
layout_adventurer,1,card.MaterialCardView,cardView,,,,,visible,,,,  card.MaterialCardView
layout_adventurer,2,ImageView,doctrine,,,,,visible,,,,    ImageView
layout_adventurer,1,TextView,traits,,,,,visible,,,brass_border,  TextView
layout_adventurer,1,ImageView,weapon,,object_border_dim_white,,,visible,,,,  ImageView
layout_adventurer,1,ImageView,armor,,object_border_dim_white,,,visible,,,,  ImageView
layout_adventurer,1,ImageView,arrow_up,arrow_up_white,object_border_dim_white,,,invisible,,,,  ImageView
layout_adventurer,1,ImageView,accessory,,object_border_dim_white,,,visible,,,,  ImageView
layout_adventurer,1,ImageView,arrow_down,arrow_down_white,object_border_dim_white,,,invisible,,,,  ImageView
layout_adventurer,1,ImageView,delete,delete,object_border_dim_white,,,invisible,,,,  ImageView
layout_adventurer,1,TextView,level,,,,,visible,10sp,bold,,  TextView
layout_adventurer,1,ImageView,plus_sign,plus_white_half_alpha,,,,gone,,,,  ImageView
layout_adventurer,1,ImageView,expendable_doctrine_points,brass_circle,,,,visible,,,,  ImageView
layout_adventurer_change_trait,0,ConstraintLayout,containerAdventurer,,object_border_dim_white,,,visible,,,,ConstraintLayout
layout_adventurer_change_trait,1,ImageView,image,,object_border_rounded_left,,,visible,,,,  ImageView
layout_adventurer_change_trait,1,TextView,name,,,,,visible,16sp,bold,,  TextView
layout_adventurer_change_trait,1,TextView,traits,,,,,visible,,,brass_border,  TextView
layout_adventurer_change_trait,1,TextView,level,,,,,visible,10sp,bold,,  TextView
layout_adventurer_change_trait,1,card.MaterialCardView,cardView,,,,,visible,,,,  card.MaterialCardView
layout_adventurer_change_trait,2,ImageView,doctrine,,,,,visible,,,,    ImageView
layout_adventurer_potions,0,ConstraintLayout,containerAdventurer,,object_border_dim_white,,,visible,,,,ConstraintLayout
layout_adventurer_potions,1,ImageView,image,,object_border_rounded_left,,,visible,,,,  ImageView
layout_adventurer_potions,1,TextView,name,,,,,visible,16sp,bold,,  TextView
layout_adventurer_potions,1,TextView,traits,,,,,visible,,,brass_border,  TextView
layout_adventurer_potions,1,TextView,level,,,,,visible,10sp,bold,,  TextView
layout_adventurer_potions,1,ConstraintLayout,potions_container,,object_border_rounded_right,,,visible,,,,  ConstraintLayout
layout_adventurer_potions,2,TextView,potion_amount,,,,,visible,,bold,,    TextView
layout_adventurer_potions,1,card.MaterialCardView,cardView,,,,,visible,,,,  card.MaterialCardView
layout_adventurer_potions,2,ImageView,doctrine,,,,,visible,,,,    ImageView
layout_adventurer_promotion,0,ConstraintLayout,containerAdventurer,,object_border_dim_white,,,visible,,,,ConstraintLayout
layout_adventurer_promotion,1,ImageView,promotion_levelup,,object_border_rounded_right,,,visible,,,,  ImageView
layout_adventurer_promotion,1,ImageView,promotion_image,,object_border_rounded_left,,,visible,,,,  ImageView
layout_adventurer_promotion,1,TextView,promotion_name,,,,,visible,16sp,bold,,  TextView
layout_adventurer_promotion,1,TextView,promotion_traits,,,,,visible,,,brass_border,  TextView
layout_adventurer_promotion,1,card.MaterialCardView,cardView,,,,,visible,,,,  card.MaterialCardView
layout_adventurer_promotion,2,ImageView,doctrine,,,,,visible,,,,    ImageView
layout_adventurer_summary,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_adventurer_summary,1,ImageView,adventurer_image,,object_border_dim_white,,,visible,,,,  ImageView
layout_adventurer_summary,1,ProgressBar,hp_bar,,,,,visible,,,,  ProgressBar
layout_adventurer_summary_no_margin,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_adventurer_summary_no_margin,1,ImageView,adventurer_image,,object_border_dim_white,,,visible,,,,  ImageView
layout_adventurer_summary_no_margin,1,ProgressBar,hp_bar,,,,,visible,,,,  ProgressBar
layout_bestiary_element,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_bestiary_element,1,TextView,area_name,,standard_background,,,visible,20sp,bold,,  TextView
layout_bestiary_element,1,view,enemies_grid,,,,,visible,,,,  view
layout_bestiary_enemy,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_bestiary_enemy,1,ImageView,image,,object_border_dim_white,,,visible,,,,  ImageView
layout_craft,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_craft,1,include,ingredient_1,,,,layout_item,visible,,,,  include
layout_craft,1,TextView,plus_sign_1,,,plus_sign,,visible,,bold,,  TextView
layout_craft,1,include,ingredient_2,,,,layout_item,visible,,,,  include
layout_craft,1,TextView,plus_sign_2,,,plus_sign,,visible,,bold,,  TextView
layout_craft,1,include,ingredient_3,,,,layout_item,visible,,,,  include
layout_craft,1,TextView,arrow,,,arrow_sign,,visible,,bold,,  TextView
layout_craft,1,include,result,,,,layout_item,visible,,,,  include
layout_craft_big,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_craft_big,1,include,ingredient_1,,,,layout_item_big,visible,,,,  include
layout_craft_big,1,TextView,plus_sign_1,,,plus_sign,,visible,,bold,,  TextView
layout_craft_big,1,include,ingredient_2,,,,layout_item_big,visible,,,,  include
layout_craft_big,1,TextView,plus_sign_2,,,plus_sign,,visible,,bold,,  TextView
layout_craft_big,1,include,ingredient_3,,,,layout_item_big,visible,,,,  include
layout_craft_big,1,TextView,arrow,,,arrow_sign,,visible,,bold,,  TextView
layout_craft_big,1,include,result,,,,layout_item_big,visible,,,,  include
layout_craft_named,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_craft_named,1,include,ingredient_1,,,,layout_item,visible,,,,  include
layout_craft_named,1,TextView,plus_sign_1,,,plus_sign,,visible,,bold,,  TextView
layout_craft_named,1,include,ingredient_2,,,,layout_item,visible,,,,  include
layout_craft_named,1,TextView,plus_sign_2,,,plus_sign,,visible,,bold,,  TextView
layout_craft_named,1,include,ingredient_3,,,,layout_item,visible,,,,  include
layout_craft_named,1,TextView,arrow,,,arrow_sign,,visible,,bold,,  TextView
layout_craft_named,1,include,result,,,,layout_item,visible,,,,  include
layout_craft_named,1,TextView,name,,,,,visible,,bold,,  TextView
layout_doctrine,0,ConstraintLayout,,,object_border_dim_white_square_no_border,,,visible,,,,ConstraintLayout
layout_doctrine,1,androidx.cardview.widget.CardView,cardView,,,,,visible,,,,  androidx.cardview.widget.CardView
layout_doctrine,2,ImageView,doctrine_image,,,,,visible,,,,    ImageView
layout_doctrine,1,TextView,doctrine_name,,,,,visible,16sp,,brass_filler,  TextView
layout_doctrine,1,TextView,doctrine_description,,,,,visible,,,,  TextView
layout_doctrine_ability,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_doctrine_ability,1,card.MaterialCardView,cardView,,,,,visible,,,,  card.MaterialCardView
layout_doctrine_ability,2,ImageView,image,,,,,visible,,,,    ImageView
layout_doctrine_ability,1,TextView,level,,object_background_black_round,,,visible,,bold,,  TextView
layout_dungeon,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_dungeon,1,ConstraintLayout,container_dungeon,,object_border_dim_white,,,visible,,,,  ConstraintLayout
layout_dungeon,2,imageview.ShapeableImageView,dungeon_image,,,,,visible,,,,    imageview.ShapeableImageView
layout_dungeon,2,TextView,dungeon_title,,,,,visible,24sp,bold,,    TextView
layout_dungeon,2,ConstraintLayout,exploration_tooltip,,,,,visible,,,,    ConstraintLayout
layout_dungeon,3,HorizontalScrollView,dungeon_adventurers_exploring_scroller,,,,,visible,,,,      HorizontalScrollView
layout_dungeon,4,LinearLayout,dungeon_adventurers_exploring,,,,,visible,,,,        LinearLayout
layout_dungeon,5,include,adventurer_image_1,,,,layout_adventurer_summary_no_margin,visible,,,,          include
layout_dungeon,5,include,adventurer_image_2,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_3,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_4,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_5,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_6,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_7,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_8,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_9,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_10,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_11,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_12,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_13,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,5,include,adventurer_image_14,,,,layout_adventurer_summary,visible,,,,          include
layout_dungeon,3,TextView,action_description,,,,,visible,,,,      TextView
layout_dungeon,3,ProgressBar,action_progress,,,,,visible,,,,      ProgressBar
layout_dungeon,2,ImageView,loot_image,,object_border_dim_white_extra_opaque,,,visible,,,,    ImageView
layout_dungeon,2,ImageView,raid_try_available,,,,,visible,,,,    ImageView
layout_dungeon,2,ImageView,epic_raid,epic_raid,,,,visible,,,,    ImageView
layout_dungeon,2,TextView,full_loot,,,,,visible,12sp,bold,,    TextView
layout_dungeon,2,ImageView,pet,,object_border_dim_white_extra_opaque,,,visible,,,,    ImageView
layout_entity_fighting,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_entity_fighting,1,ProgressBar,mana_bar,,,,,visible,,,,  ProgressBar
layout_entity_fighting,1,ProgressBar,hp_bar,,,,,visible,,,,  ProgressBar
layout_entity_fighting,1,ProgressBar,shield_bar,,,,,visible,,,,  ProgressBar
layout_entity_fighting,1,ImageView,image,,,,,visible,,,,  ImageView
layout_entity_fighting,1,ImageView,status1,,,,,visible,,,,  ImageView
layout_entity_fighting,1,ImageView,status2,,,,,visible,,,,  ImageView
layout_entity_fighting,1,ImageView,status3,,,,,visible,,,,  ImageView
layout_entity_fighting,1,ImageView,animation,,,,,visible,,,,  ImageView
layout_item,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_item,1,ImageView,image,,,,,visible,,,,  ImageView
layout_item,1,TextView,stack,,,,,visible,10sp,bold,,  TextView
layout_item_big,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_item_big,1,ImageView,image,,,,,visible,,,,  ImageView
layout_item_big,1,TextView,stack,,,,,visible,12sp,bold,,  TextView
layout_item_big_grid,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_item_big_grid,1,ImageView,image,,,,,visible,,,,  ImageView
layout_item_big_grid,1,TextView,stack,,,,,visible,12sp,bold,,  TextView
layout_king_message,0,ConstraintLayout,,,object_border_dim_white_square_no_border,,,visible,,,,ConstraintLayout
layout_king_message,1,TextView,message_text,,,,,visible,16sp,bold,,  TextView
layout_market_item,0,ConstraintLayout,containerItemWorkshop,,object_border_dim_white,,,visible,,,,ConstraintLayout
layout_market_item,1,include,item,,,,layout_item_big,visible,,,,  include
layout_market_item,1,TextView,name,,,,,visible,16sp,bold,,  TextView
layout_market_item,1,TextView,time_to_completion,,,,,visible,,bold,,  TextView
layout_market_item,1,ProgressBar,progressBar,,,,,visible,,,,  ProgressBar
layout_market_item,1,ConstraintLayout,container_actions,,,,,visible,,,,  ConstraintLayout
layout_market_item,2,ImageView,cancel,delete,object_border_rounded_right,,,visible,,,,    ImageView
layout_market_item,2,ConstraintLayout,price_container,,object_border_rounded_right,,,visible,,,,    ConstraintLayout
layout_market_item,3,include,price,,,,layout_money,visible,,,,      include
layout_money,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_money,1,ImageView,image_copper,coin_copper,,,,visible,,,,  ImageView
layout_money,1,TextView,amount_copper,,,,,visible,16sp,bold,,  TextView
layout_money,1,ImageView,image_silver,coin_silver,,,,visible,,,,  ImageView
layout_money,1,TextView,amount_silver,,,,,visible,16sp,bold,,  TextView
layout_money,1,ImageView,image_gold,coin_gold,,,,visible,,,,  ImageView
layout_money,1,TextView,amount_gold,,,,,visible,16sp,bold,,  TextView
layout_money,1,ImageView,image_platinum,coin_platinum,,,,visible,,,,  ImageView
layout_money,1,TextView,amount_platinum,,,,,visible,16sp,bold,,  TextView
layout_pet_feeding,0,ConstraintLayout,containerPet,,object_border_dim_white,,,visible,,,,ConstraintLayout
layout_pet_feeding,1,ProgressBar,detail_food_bar,,,,,visible,,,,  ProgressBar
layout_pet_feeding,1,TextView,detail_food,,,,,visible,,,,  TextView
layout_pet_feeding,1,ImageView,image,,object_border_rounded_left,,,visible,,,,  ImageView
layout_pet_feeding,1,TextView,name,,,,,visible,16sp,bold,,  TextView
layout_pet_feeding,1,TextView,level,,,,,visible,10sp,bold,,  TextView
layout_pet_feeding,1,ImageView,confirm,check_brass,object_border_rounded_right,,,visible,,,,  ImageView
layout_pet_grid,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_pet_grid,1,ImageView,image,,object_border_dim_white,,,visible,,,,  ImageView
layout_pet_grid,1,TextView,level,,,,,visible,12sp,bold,,  TextView
layout_pet_grid,1,ImageView,autofeed,autofeed_icon,,,,visible,,,,  ImageView
layout_promote_adventurer,0,ConstraintLayout,containerAdventurer,,object_border_dim_white,,,visible,,,,ConstraintLayout
layout_promote_adventurer,1,ImageView,image,,object_border_dim_white,,,visible,,,,  ImageView
layout_promote_adventurer,1,TextView,name,,,,,visible,16sp,bold,,  TextView
layout_promote_adventurer,1,TextView,traits,,,,,visible,,,brass_border,  TextView
layout_promote_adventurer,1,TextView,level,,,,,visible,,,,  TextView
layout_promote_adventurer,1,ImageView,weapon,,object_border_dim_white,,,visible,,,,  ImageView
layout_promote_adventurer,1,ImageView,accessory,,object_border_dim_white,,,visible,,,,  ImageView
layout_promote_adventurer,1,TextView,select_promotion,,object_border_brass,adventurers_dialog_confirm_promotion_ok,,visible,16sp,bold,brass_border,  TextView
layout_quest,0,ConstraintLayout,,,,,,visible,,,,ConstraintLayout
layout_quest,1,ConstraintLayout,,,object_border_dim_white_square_no_border,,,visible,,,,  ConstraintLayout
layout_quest,2,TextView,quest_name,,,,,visible,,bold,,    TextView
layout_quest,2,TextView,quest_reward,,,,,visible,,,brass_filler,    TextView
layout_quest,2,ConstraintLayout,quest_reward_clickable,,object_border_brass,,,visible,,,,    ConstraintLayout
layout_quest,3,ConstraintLayout,,,,,,visible,,,,      ConstraintLayout
layout_quest,4,TextView,quest_reward_clickable_text,,,,,visible,,,brass_filler,        TextView
layout_quest,4,ImageView,quest_reward_clickable_gems,gem,,,,visible,,,,        ImageView
layout_quest,2,ProgressBar,quest_progress,,,,,visible,,,,    ProgressBar
layout_quest,2,TextView,quest_description,,,,,visible,,,,    TextView
layout_quest,2,ImageView,quest_reward_gems,gem,,,,visible,,,,    ImageView
layout_select_equipment,0,ConstraintLayout,containerItemSelectEquipment,,object_border_dim_white,,,visible,,,,ConstraintLayout
layout_select_equipment,1,include,item,,,,layout_item_big,visible,,,,  include
layout_select_equipment,1,TextView,name,,,,,visible,14sp,bold,,  TextView
layout_select_equipment,1,TextView,gain,,,,,visible,12sp,bold,,  TextView
layout_select_equipment,1,TextView,loss,,,,,visible,12sp,bold,,  TextView
layout_select_equipment,1,TextView,effect,,,,,visible,12sp,bold,,  TextView
layout_tavern_adventurer,0,ConstraintLayout,containerAdventurerTavern,,object_border_dim_white,,,visible,,,,ConstraintLayout
layout_tavern_adventurer,1,ImageView,image,,object_border_rounded_left,,,visible,,,,  ImageView
layout_tavern_adventurer,1,TextView,name,,,,,visible,16sp,bold,,  TextView
layout_tavern_adventurer,1,TextView,traits,,,,,visible,,,brass_border,  TextView
layout_tavern_adventurer,1,TextView,is_new,,,,,visible,16sp,italic|bold,brass_border,  TextView
layout_tavern_adventurer,1,TextView,recruit_button,,object_border_rounded_right,recruit,,visible,,bold,,  TextView
layout_trait,0,ConstraintLayout,container_trait,,object_border_dim_white,,,visible,,,,ConstraintLayout
